area_fips,year,annual_avg_emplvl,avg_annual_pay
27099,2002,15860,29184
27101,2002,2704,21699
27103,2002,13958,26741
27105,2002,9936,24467
27107,2002,2009,24089
27109,2002,85276,39036
27111,2002,21116,24946
27113,2002,7994,27729
27115,2002,8766,23689
27117,2002,4269,24735
27119,2002,11830,24446
27121,2002,3637,24418
27123,2002,328148,41595
27125,2002,1143,23096
27127,2002,6967,23168
27129,2002,6009,25329
27131,2002,23041,30049
27133,2002,3439,23140
27135,2002,9035,28123
27137,2002,93536,31173
27139,2002,37018,34607
27141,2002,20714,30216
27143,2002,4132,23003
27145,2002,76578,29837
27147,2002,19337,30620
27149,2002,4685,27191
27151,2002,4019,24238
27153,2002,6396,24583
27155,2002,1214,21225
27157,2002,7338,25673
27159,2002,6090,24818
27161,2002,8094,26670
27163,2002,68862,34062
27165,2002,4730,23789
27167,2002,2017,24186
27169,2002,24198,27447
27171,2002,31458,29185
27173,2002,4227,22019
27999,2002,33630,56385
28001,2002,12563,26078
28003,2002,13047,25724
28005,2002,2271,22827
28007,2002,6678,25745
28009,2002,1256,24407
28011,2002,11672,23844
28013,2002,3744,21320
28015,2002,1146,20336
28017,2002,6452,22820
28019,2002,1885,24250
28021,2002,3775,37331
28023,2002,3410,25083
28025,2002,8079,26069
28027,2002,9872,24339
28029,2002,7458,22150
28031,2002,4722,20461
28033,2002,33964,26435
28035,2002,34803,26765
28037,2002,1622,24032
28039,2002,3823,21841
28041,2002,1987,20961
28043,2002,10375,25444
28045,2002,13347,32884
28047,2002,87147,26844
28049,2002,133135,32013
28051,2002,3427,21620
28053,2002,3421,18815
28055,2002,233,16855
28057,2002,4922,24785
28059,2002,46547,30390
28061,2002,4187,22914
28063,2002,1135,20899
28065,2002,2102,19921
28067,2002,26029,25686
28069,2002,1688,21939
28071,2002,15739,26403
28073,2002,12562,24075
28075,2002,34110,26507
28077,2002,2708,32287
28079,2002,7290,19056
28081,2002,51066,29264
28083,2002,15491,23347
28085,2002,11344,25560
28087,2002,24326,26692
28089,2002,29136,27648
28091,2002,7563,20864
28093,2002,6555,22844
28095,2002,10341,27429
28097,2002,2746,18549
28099,2002,13682,24578
28101,2002,6298,23154
28103,2002,3384,20705
28105,2002,16653,25998
28107,2002,10191,23336
28109,2002,9245,21600
28111,2002,2370,30172
28113,2002,14658,22234
28115,2002,10130,24665
28117,2002,8473,23752
28119,2002,1832,20124
28121,2002,46773,28138
28123,2002,10963,21546
28125,2002,1476,19460
28127,2002,6777,19856
28129,2002,3717,25640
28131,2002,3464,23752
28133,2002,10139,22199
28135,2002,2529,19405
28137,2002,6059,22595
28139,2002,6778,25028
28141,2002,6014,23868
28143,2002,17110,24380
28145,2002,8454,24715
28147,2002,2888,19493
28149,2002,23708,29210
28151,2002,20997,24414
28153,2002,5201,22480
28155,2002,2043,20878
28157,2002,1709,20935
28159,2002,5030,24255
28161,2002,3224,24272
28163,2002,6484,25785
28999,2002,62874,27071
29001,2002,10318,24086
29003,2002,2347,21497
29005,2002,1894,20004
29007,2002,9815,24722
29009,2002,15204,24409
29011,2002,5420,22640
29013,2002,3598,21061
29015,2002,3414,19897
29017,2002,1869,19350
29019,2002,76765,29135
29021,2002,43195,28888
29023,2002,18031,24938
29025,2002,1495,21336
29027,2002,13731,27252
29029,2002,16042,22097
29031,2002,39534,27575
29033,2002,2611,21001
29035,2002,1375,18820
29037,2002,19539,24896
29039,2002,3027,20041
29041,2002,2031,20880
29043,2002,12946,22316
29045,2002,1463,18972
29047,2002,84409,34534
29049,2002,4691,21927
29051,2002,52287,29829
29053,2002,5778,21665
29055,2002,6143,22402
29057,2002,1969,19962
29059,2002,2872,19044
29061,2002,1893,20259
29063,2002,2744,21769
29065,2002,3915,22637
29067,2002,2206,21329
29069,2002,10173,21986
29071,2002,34420,27181
29073,2002,5412,21892
29075,2002,2132,19912
29077,2002,141438,28715
29079,2002,3609,21557
29081,2002,2677,19133
29083,2002,7781,23544
29085,2002,1104,18160
29087,2002,1342,20664
29089,2002,2243,21039
29091,2002,14908,21519
29093,2002,3419,26935
29095,2002,375227,38333
29097,2002,55819,26294
29099,2002,41890,26299
29101,2002,14241,25841
29103,2002,1022,19692
29105,2002,13426,22993
29107,2002,9025,21367
29109,2002,8115,22843
29111,2002,3145,21078
29113,2002,9274,25891
29115,2002,4770,22370
29117,2002,6355,22863
29119,2002,6086,22103
29121,2002,4850,21881
29123,2002,3089,18580
29125,2002,1419,21052
29127,2002,13611,25384
29129,2002,1930,23903
29131,2002,6859,23641
29133,2002,3867,21471
29135,2002,4037,21303
29137,2002,2585,22210
29139,2002,3487,22109
29141,2002,4349,19001
29143,2002,7470,28186
29145,2002,18494,27499
29147,2002,8454,25104
29149,2002,2137,18623
29151,2002,3096,23014
29153,2002,1609,17669
29155,2002,5986,21688
29157,2002,8295,25191
29159,2002,18601,25090
29161,2002,17009,25458
29163,2002,5802,23551
29165,2002,33708,34774
29167,2002,7504,21632
29169,2002,11340,24797
29171,2002,1019,18459
29173,2002,2456,25050
29175,2002,9849,23766
29177,2002,4756,22459
29179,2002,1543,20054
29181,2002,2538,19344
29183,2002,101667,31186
29185,2002,2300,17958
29186,2002,5479,26055
29187,2002,19886,22635
29189,2002,631198,39716
29195,2002,9077,23053
29197,2002,742,18998
29199,2002,1223,19627
29201,2002,14641,23352
29203,2002,1948,18314
29205,2002,1853,19839
29207,2002,10256,21725
29209,2002,6484,21519
29211,2002,2668,22627
29213,2002,23776,21803
29215,2002,5871,21093
29217,2002,7323,23749
29219,2002,6421,24174
29221,2002,4427,20850
29223,2002,2498,18477
29225,2002,5809,22894
29227,2002,456,18034
29229,2002,4351,20297
29510,2002,236843,41754
29999,2002,44519,45081
30001,2002,3389,22668
30003,2002,3908,25802
30005,2002,1486,22255
30007,2002,1207,23457
30009,2002,2445,18737
30011,2002,270,16920
30013,2002,32463,25035
30015,2002,1168,18096
30017,2002,4761,23060
30019,2002,708,21382
30021,2002,3324,22393
30023,2002,3189,21854
30025,2002,1072,25327
30027,2002,4155,22070
30029,2002,33446,25508
30031,2002,36000,25207
30033,2002,293,15941
30035,2002,4059,24921
30037,2002,131,18217
30039,2002,774,20243
30041,2002,6158,23270
30043,2002,2288,27482
30045,2002,417,19295
30047,2002,8032,23277
30049,2002,28747,29566
30051,2002,570,23915
30053,2002,5085,23399
30055,2002,534,20568
30057,2002,1961,21885
30059,2002,575,17696
30061,2002,1118,19505
30063,2002,50194,27249
30065,2002,959,19109
30067,2002,5290,20991
30069,2002,91,15291
30071,2002,1298,19810
30073,2002,1853,21890
30075,2002,454,16213
30077,2002,2198,25032
30079,2002,301,17629
30081,2002,10011,23527
30083,2002,3877,23180
30085,2002,3463,21520
30087,2002,4057,31756
30089,2002,2883,20932
30091,2002,1275,18212
30093,2002,13885,26852
30095,2002,3466,40087
30097,2002,1151,20060
30099,2002,1693,20902
30101,2002,1830,24055
30103,2002,189,18102
30105,2002,2666,22136
30107,2002,579,17184
30109,2002,250,18625
30111,2002,67850,28553
30999,2002,12664,27944
31001,2002,14999,25228
31003,2002,2045,20264
31005,2002,90,16424
31007,2002,136,20358
31009,2002,185,20752
31011,2002,2020,20370
31013,2002,4274,21990
31015,2002,614,17152
31017,2002,1224,19421
31019,2002,23966,25610
31021,2002,1891,20854
31023,2002,2208,21650
31025,2002,4724,23184
31027,2002,2639,21052
31029,2002,1639,20723
31031,2002,2135,18898
31033,2002,5282,26763
31035,2002,2577,26060
31037,2002,5014,23746
31039,2002,4021,22390
31041,2002,3756,22205
31043,2002,12799,26532
31045,2002,3403,20052
31047,2002,11122,23898
31049,2002,580,19514
31051,2002,1706,22518
31053,2002,16285,24995
31055,2002,317340,34332
31057,2002,689,22552
31059,2002,2325,22468
31061,2002,862,18579
31063,2002,844,20371
31065,2002,1812,21108
31067,2002,10115,22651
31069,2002,642,18731
31071,2002,752,16845
31073,2002,431,20413
31075,2002,213,16969
31077,2002,679,19117
31079,2002,30364,26185
31081,2002,2943,23675
31083,2002,915,18858
31085,2002,203,20913
31087,2002,723,20854
31089,2002,4042,20261
31091,2002,303,16717
31093,2002,1304,20411
31095,2002,2968,22147
31097,2002,1766,22803
31099,2002,2071,21612
31101,2002,3684,21432
31103,2002,117,16195
31105,2002,1589,20531
31107,2002,2699,18458
31109,2002,147510,30614
31111,2002,13395,23725
31113,2002,167,17773
31115,2002,79,15990
31117,2002,58,16461
31119,2002,21017,24634
31121,2002,2111,23163
31123,2002,1409,21358
31125,2002,942,19366
31127,2002,3442,35522
31129,2002,1583,18849
31131,2002,6030,23506
31133,2002,751,20861
31135,2002,984,21943
31137,2002,4651,25131
31139,2002,1876,19452
31141,2002,17069,26737
31143,2002,1383,21910
31145,2002,5203,21618
31147,2002,2637,19789
31149,2002,533,17972
31151,2002,6619,27217
31153,2002,41370,30725
31155,2002,4565,22669
31157,2002,16397,24478
31159,2002,5831,24958
31161,2002,1852,17926
31163,2002,733,17811
31165,2002,151,16252
31167,2002,1416,35916
31169,2002,2288,21123
31171,2002,294,19721
31173,2002,2380,25012
31175,2002,1669,19641
31177,2002,7790,32571
31179,2002,4042,21723
31181,2002,1144,19864
31183,2002,293,18996
31185,2002,7778,24798
31999,2002,10898,38369
32001,2002,7896,29984
32003,2002,724690,33690
32005,2002,20339,30424
32007,2002,18291,29573
32009,2002,228,32152
32011,2002,3641,61733
32013,2002,6536,33750
32015,2002,1797,37527
32017,2002,1392,35329
32019,2002,11072,27378
32021,2002,1720,30298
32023,2002,10021,35008
32027,2002,1913,32317
32029,2002,840,34367
32031,2002,192129,34744
32033,2002,3124,30522
32510,2002,30868,33653
32999,2002,8517,62994
33001,2002,26049,29180
33003,2002,19758,25011
33005,2002,32385,30377
33007,2002,13750,25511
33009,2002,49707,34256
33011,2002,188629,39955
33013,2002,71866,33969
33015,2002,130262,37049
33017,2002,42881,34074
33019,2002,13793,29180
33999,2002,14154,61004
34001,2002,141434,33469
34003,2002,448917,47277
34005,2002,191431,39713
34007,2002,200850,37579
34009,2002,40575,27778
34011,2002,58776,33625
34013,2002,359768,47745
34015,2002,91525,33794
34017,2002,238635,49562
34019,2002,48171,47376
34021,2002,216145,47969
34023,2002,395756,47752
34025,2002,243355,40980
34027,2002,277978,54351
34029,2002,138080,31947
34031,2002,173899,39785
34033,2002,21917,41466
34035,2002,170293,57613
34037,2002,36815,33927
34039,2002,232734,47771
34041,2002,36225,37915
34999,2002,92140,59319
35001,2002,308128,32719
35003,2002,581,24011
35005,2002,20989,24416
35006,2002,7422,23223
35007,2002,5607,23078
35009,2002,14601,22665
35011,2002,514,21273
35013,2002,59841,25256
35015,2002,19531,30068
35017,2002,9903,23901
35019,2002,1262,20110
35021,2002,169,21546
35023,2002,1768,18480
35025,2002,22236,27895
35027,2002,6465,21266
35028,2002,8978,39220
35029,2002,7502,20192
35031,2002,20403,26396
35033,2002,874,22195
35035,2002,16717,24543
35037,2002,2909,21138
35039,2002,10994,23407
35041,2002,6314,21923
35043,2002,25132,34380
35045,2002,45038,29472
35047,2002,8733,22799
35049,2002,58731,31207
35051,2002,2816,21727
35053,2002,4869,27716
35055,2002,10653,21683
35057,2002,3373,23116
35059,2002,1358,20140
35061,2002,12632,22734
35999,2002,10378,31250
36001,2002,228018,38396
36003,2002,14093,26998
36005,2002,216129,35817
36007,2002,96902,31220
36009,2002,31659,27479
36011,2002,26250,28746
36013,2002,54645,26430
36015,2002,39742,29151
36017,2002,16049,28984
36019,2002,34416,30063
36021,2002,20764,28720
36023,2002,17916,27563
36025,2002,16799,27808
36027,2002,113348,38221
36029,2002,452368,32798
36031,2002,15574,26693
36033,2002,17845,27904
36035,2002,17923,27486
36037,2002,23328,25841
36039,2002,13312,28218
36041,2002,1807,21066
36043,2002,17967,25149
36045,2002,38527,28238
36047,2002,438727,32882
36049,2002,6399,26020
36051,2002,19579,27151
36053,2002,20979,27554
36055,2002,383644,37109
36057,2002,18668,25997
36059,2002,591381,41411
36061,2002,2249186,72454
36063,2002,73582,32651
36065,2002,107783,29059
36067,2002,244613,35218
36069,2002,46000,29575
36071,2002,122391,31356
36073,2002,12248,27459
36075,2002,35477,31011
36077,2002,23382,26437
36079,2002,22851,36680
36081,2002,470844,37719
36083,2002,49076,33667
36085,2002,87299,34070
36087,2002,109092,39510
36089,2002,37161,29667
36091,2002,68275,30484
36093,2002,64003,39163
36095,2002,8621,27473
36097,2002,4291,25343
36099,2002,10588,27446
36101,2002,38782,35620
36103,2002,580959,39362
36105,2002,25203,28577
36107,2002,13093,36368
36109,2002,47354,34016
36111,2002,61709,27728
36113,2002,34027,28268
36115,2002,15346,30400
36117,2002,28574,28392
36119,2002,403075,48773
36121,2002,13919,28720
36123,2002,6341,23004
36999,2002,152374,56219
37001,2002,60286,28905
37003,2002,9938,24622
37005,2002,3594,22604
37007,2002,8168,25548
37009,2002,7993,23680
37011,2002,7182,21277
37013,2002,16454,25938
37015,2002,6464,21978
37017,2002,12972,23317
37019,2002,21932,26559
37021,2002,103676,28973
37023,2002,34148,27526
37025,2002,57964,31564
37027,2002,32415,26382
37029,2002,1620,23275
37031,2002,21594,22302
37033,2002,3496,24067
37035,2002,90447,29123
37037,2002,15907,26101
37039,2002,8293,23816
37041,2002,5389,24556
37043,2002,1848,22871
37045,2002,34031,27761
37047,2002,16596,26679
37049,2002,38720,29711
37051,2002,107968,28298
37053,2002,4707,21982
37055,2002,18763,22645
37057,2002,46367,26695
37059,2002,10482,26168
37061,2002,20295,24169
37063,2002,164465,47705
37065,2002,23166,28080
37067,2002,177489,35395
37069,2002,10057,27998
37071,2002,69138,29692
37073,2002,1621,23750
37075,2002,2387,22800
37077,2002,19733,30446
37079,2002,3841,23409
37081,2002,268369,33825
37083,2002,17584,24418
37085,2002,21966,24602
37087,2002,16443,25874
37089,2002,35698,28614
37091,2002,9944,23609
37093,2002,7468,23440
37095,2002,2017,21675
37097,2002,54521,29739
37099,2002,12830,24531
37101,2002,35507,27904
37103,2002,1618,25678
37105,2002,26767,29353
37107,2002,27531,26094
37109,2002,19303,26844
37111,2002,16776,25976
37113,2002,10931,24472
37115,2002,4092,23674
37117,2002,9572,28576
37119,2002,508187,43194
37121,2002,5587,23709
37123,2002,11141,24431
37125,2002,30579,26905
37127,2002,40769,29355
37129,2002,88082,29805
37131,2002,4652,25217
37133,2002,39137,22269
37135,2002,58186,36297
37137,2002,2950,20857
37139,2002,14948,25533
37141,2002,9128,22404
37143,2002,1920,21163
37145,2002,11849,28565
37147,2002,65076,29055
37149,2002,4472,23879
37151,2002,47298,26948
37153,2002,15096,25640
37155,2002,38028,24292
37157,2002,32440,26917
37159,2002,46737,31281
37161,2002,23334,25457
37163,2002,18589,24876
37165,2002,17530,25403
37167,2002,19419,26008
37169,2002,7252,24999
37171,2002,33166,24750
37173,2002,7246,24180
37175,2002,9384,28031
37177,2002,981,21223
37179,2002,46533,29847
37181,2002,17302,24625
37183,2002,381278,37617
37185,2002,3953,22942
37187,2002,3399,21999
37189,2002,20679,24251
37191,2002,44918,25821
37193,2002,25324,29420
37195,2002,38324,30463
37197,2002,9720,24039
37199,2002,4112,22638
37999,2002,42407,50504
38001,2002,880,21647
38003,2002,4423,21370
38005,2002,1933,23630
38007,2002,356,17450
38009,2002,2252,20492
38011,2002,1314,20844
38013,2002,551,23046
38015,2002,42558,28526
38017,2002,83390,29866
38019,2002,1540,22536
38021,2002,1948,20998
38023,2002,681,18846
38025,2002,853,21989
38027,2002,751,19924
38029,2002,1225,19201
38031,2002,1675,23427
38033,2002,612,17759
38035,2002,35010,26138
38037,2002,621,18704
38039,2002,928,20551
38041,2002,639,20349
38043,2002,625,19828
38045,2002,1254,19647
38047,2002,532,18268
38049,2002,1121,20445
38051,2002,1158,18870
38053,2002,2389,23824
38055,2002,2879,28172
38057,2002,4482,37824
38059,2002,8215,25232
38061,2002,2134,22716
38063,2002,983,19697
38065,2002,574,42154
38067,2002,3819,26672
38069,2002,1733,21092
38071,2002,5721,21717
38073,2002,2025,22467
38075,2002,750,20789
38077,2002,8219,26177
38079,2002,4807,23305
38081,2002,2221,35452
38083,2002,264,18739
38085,2002,1608,26504
38087,2002,79,16740
38089,2002,10741,23717
38091,2002,551,22038
38093,2002,10099,25009
38095,2002,940,20631
38097,2002,2976,23585
38099,2002,5580,21581
38101,2002,25851,24180
38103,2002,1687,19740
38105,2002,9016,24841
38999,2002,2628,29967
39001,2002,6212,23570
39003,2002,56631,30176
39005,2002,18730,27887
39007,2002,34257,26326
39009,2002,19302,29542
39011,2002,18025,31017
39013,2002,24152,23429
39015,2002,7087,24313
39017,2002,126287,32985
39019,2002,6234,24788
39021,2002,10959,29121
39023,2002,53095,29418
39025,2002,50298,33067
39027,2002,23856,32794
39029,2002,33257,26116
39031,2002,12719,28503
39033,2002,15919,28075
39035,2002,771004,38241
39037,2002,18841,27201
39039,2002,17446,33980
39041,2002,44346,36472
39043,2002,39478,30714
39045,2002,34386,27602
39047,2002,10970,25760
39049,2002,695970,37165
39051,2002,21035,29226
39053,2002,12332,29033
39055,2002,32097,30493
39057,2002,62332,35961
39059,2002,14932,25704
39061,2002,549221,39892
39063,2002,41288,33169
39065,2002,8481,27377
39067,2002,3915,24252
39069,2002,11627,28354
39071,2002,11481,25723
39073,2002,6890,24721
39075,2002,16026,25448
39077,2002,25665,28849
39079,2002,11255,24685
39081,2002,25134,28452
39083,2002,17996,29336
39085,2002,96860,31830
39087,2002,11756,22885
39089,2002,50826,29909
39091,2002,20366,32856
39093,2002,100280,32061
39095,2002,228022,34284
39097,2002,13142,31311
39099,2002,106133,27952
39101,2002,28342,29448
39103,2002,53710,30224
39105,2002,4291,22874
39107,2002,15450,26378
39109,2002,42291,30056
39111,2002,4481,28908
39113,2002,291774,35490
39115,2002,3299,29397
39117,2002,6034,23981
39119,2002,39610,27425
39121,2002,3385,27337
39123,2002,14489,28712
39125,2002,5290,27261
39127,2002,6813,26488
39129,2002,15013,32724
39131,2002,10957,29222
39133,2002,51900,31918
39135,2002,11025,28426
39137,2002,11754,26880
39139,2002,60238,30641
39141,2002,26986,32647
39143,2002,26729,28512
39145,2002,25511,24866
39147,2002,21395,27187
39149,2002,28944,34608
39151,2002,171645,29867
39153,2002,261733,34457
39155,2002,87565,33438
39157,2002,35589,25443
39159,2002,25424,46374
39161,2002,11529,25436
39163,2002,2562,26498
39165,2002,60447,31252
39167,2002,25696,30491
39169,2002,48190,29750
39171,2002,17746,29260
39173,2002,58175,32043
39175,2002,10614,26886
39999,2002,57715,50121
40001,2002,4601,23346
40003,2002,1335,20701
40005,2002,3172,22722
40007,2002,1301,22841
40009,2002,7040,23161
40011,2002,3124,22306
40013,2002,13444,20988
40015,2002,7370,24181
40017,2002,21765,26441
40019,2002,19920,27172
40021,2002,13512,22036
40023,2002,4149,20577
40025,2002,753,19180
40027,2002,62767,25319
40029,2002,1149,20432
40031,2002,37346,25392
40033,2002,1003,19361
40035,2002,5643,24278
40037,2002,18119,25072
40039,2002,10210,21695
40041,2002,7526,20845
40043,2002,1163,20593
40045,2002,903,21267
40047,2002,22649,25507
40049,2002,8427,24629
40051,2002,12832,24117
40053,2002,1136,23885
40055,2002,1603,24304
40057,2002,737,19697
40059,2002,1220,22407
40061,2002,3710,19510
40063,2002,2914,18977
40065,2002,10456,23833
40067,2002,1288,20350
40069,2002,2825,21177
40071,2002,20904,28962
40073,2002,5203,27012
40075,2002,2949,19866
40077,2002,3771,25778
40079,2002,10982,20979
40081,2002,6397,22450
40083,2002,6572,20990
40085,2002,1995,22488
40087,2002,6214,25515
40089,2002,11217,24259
40091,2002,3966,19540
40093,2002,2097,22601
40095,2002,3966,22543
40097,2002,10276,25278
40099,2002,3557,21369
40101,2002,30668,26873
40103,2002,3911,25651
40105,2002,1868,20673
40107,2002,2479,21435
